10 3 0
18 6 0
20 0 1
18 9 32
8 11 27
31 10 2
16 0 11
9 5 23
16 8 4
6 64 1
5 7 22
22 0 14
20 63 14
13 12 0
46 78 76
0 7 9
53 81 89
0 4 2
151 21 150
13 3 70
103 101 19
11 12 47
33 74 8
46 76 77
66 127 93
43 73 81
33 5 73
56 117 85
58 119 87
132 122 60
32 40 6
4 80 31
75 23 27
145 67 143
77 36 114
35 76 74
41 39 38
37 78 79
80 78 37
122 31 50
50 37 88
68 129 95
83 113 26
152 151 64
85 116 124
79 15 24
59 22 63
60 58 96
142 132 72
40 80 41
149 71 148
147 69 146
91 123 17
72 68 104
93 126 134
87 118 28
67 133 65
48 120 29
65 47 143
30 121 48
99 137 69
101 139 71
106 47 13
44 70 10
89 59 57
95 128 25
144 57 34
54 130 42
61 97 52
112 20 64
62 99 51
49 131 54
113 27 26
114 36 23
114 33 82
24 15 36
24 35 84
38 39 15
38 46 86
32 39 50
123 26 17
115 75 113
124 43 90
117 77 116
28 45 92
119 79 118
29 56 94
121 41 120
133 17 65
125 83 123
134 53 98
127 85 126
25 55 100
129 87 128
42 66 102
131 48 130
69 136 144
135 91 133
71 138 61
137 93 136
21 140 62
139 95 138
152 141 21
141 54 140
108 145 106
105 143 63
110 147 108
107 146 105
111 149 110
109 148 107
109 112 150
111 70 151
43 82 73
35 74 75
116 82 124
45 84 115
118 84 28
56 86 117
120 86 29
58 88 119
122 88 60
30 40 121
53 90 81
45 115 83
126 90 134
55 92 125
128 92 25
66 94 127
130 94 42
68 96 129
132 96 72
49 30 131
57 98 89
55 125 91
136 98 144
97 100 135
138 100 61
99 102 137
140 102 62
101 104 139
142 104 103
152 49 141
106 34 59
97 135 67
146 34 105
108 52 145
148 52 107
110 51 147
150 51 109
111 19 149
44 19 112
142 103 44
