-300 300
300 300
300 -300
-300 -300
0 300
300 0
0 -300
-300 0
-212.1 212.1
212.1 212.1
212.1 -212.1
-212.1 -212.1
-106.1 106.1
106.1 106.1
106.1 -106.1
-106.1 -106.1
-150 0
0 150
150 0
0 -150
-60 60
-30 60
0 60
30 60
60 60
-60 30
-30 30
0 30
30 30
60 30
-60 0
-30 0
0 0
30 0
60 0
-60 -30
-30 -30
0 -30
30 -30
60 -30
-60 -60
-30 -60
0 -60
30 -60
60 -60
-45 60
-15 60
15 60
45 60
-45 30
-15 30
15 30
45 30
-45 0
-15 0
15 0
45 0
-45 -30
-15 -30
15 -30
45 -30
-45 -60
-15 -60
15 -60
45 -60
-60 45
-30 45
0 45
30 45
60 45
-60 15
-30 15
0 15
30 15
60 15
-60 -15
-30 -15
0 -15
30 -15
60 -15
-60 -45
-30 -45
0 -45
30 -45
60 -45
