23 0 27211
3025 617 21
0 1343 1085
2446 2474 4019
624 511 976
3383 4889 1291
2390 0 2376
4626 3144 1432
2408 0 10
9 2384 4018
621 905 3994
617 976 35
574 1969 0
2016 2032 586
1091 1078 4185
3592 207 4207
603 0 604
1328 607 2827
1084 0 23
1863 165 4746
35 981 2
129 3181 1290
19 1 1386
1055 3976 653
2032 2048 2770
5468 3861 3904
931 600 2229
41 0 603
1231 1244 3135
66 3075 550
0 1435 1296
44 1570 1456
594 613 0
902 506 2473
12 0 21
3923 6385 5164
1629 0 1638
3726 2092 1888
42 3090 1310
2010 535 2188
2744 1163 28
0 1433 39
1305 1164 1607
0 32 205
3056 1307 1342
2000 2016 3599
2872 2181 2229
8169 6556 6385
369 2725 368
690 669 2969
0 2561 513
2464 4039 2451
0 54 1341
53 1236 1714
588 65 0
540 60 2813
1325 90 1035
64 0 1449
78 559 1980
56 0 1324
1631 0 1640
1275 0 2519
0 592 577
1136 58 2930
1807 571 55
1479 30 0
1478 578 609
0 918 956
3062 248 1338
4622 3140 1434
1954 1624 3616
2997 90 1334
4716 4613 6450
1247 2126 498
0 1496 147
2779 1035 2710
1388 1544 2323
583 59 0
3054 1205 1340
0 86 1225
142 234 3141
2704 2200 5657
224 218 3145
1174 123 1152
510 1184 531
80 1091 1430
492 0 916
2655 916 979
3645 2104 1985
57 0 72
520 903 902
4980 3314 4375
2556 4169 525
2545 2560 431
4688 6664 5125
881 228 251
194 463 487
1374 2825 2213
470 3523 888
846 0 848
632 0 2426
852 340 2594
309 303 3147
0 629 115
0 639 113
2001 2379 4044
2291 0 2314
2350 0 2291
1950 3543 1970
2963 1248 712
360 2315 920
2958 130 1410
2566 105 4103
263 0 1880
1152 104 2624
7275 27158 5830
2442 3986 2324
2892 2163 1024
3048 178 1344
2624 3108 1174
2019 388 1453
3397 3013 1615
1753 0 84
3491 1634 3452
3467 3148 3050
290 1681 0
1262 1633 3122
3163 1106 205
0 1616 22
1619 0 112
3327 1405 3051
4800 4801 6741
1463 1416 2940
301 1675 0
203 140 1193
3297 1621 1542
2960 139 1404
141 1645 1350
1621 0 137
135 0 1755
0 1351 138
0 81 235
504 0 983
3299 1619 1546
1459 1426 2944
237 1707 0
75 3092 1314
316 1679 0
220 154 1448
0 1693 1204
1743 0 231
155 1497 1340
1431 0 1743
149 0 1757
0 1341 152
1082 0 532
4718 3460 6448
172 947 259
229 1170 3249
254 0 1494
899 0 889
1715 0 305
2956 1389 1428
1721 0 1233
671 4503 20
1748 298 4585
3349 4562 4743
4910 1601 1112
562 1496 0
947 173 2639
2613 176 497
967 0 158
170 0 1082
2248 3895 2267
2327 0 2287
485 0 171
614 3556 3542
1713 0 119
1914 3565 1934
27218 27184 6034
2159 1023 710
1146 648 0
612 187 0
645 3042 669
1972 1792 1808
687 650 0
2489 904 183
4408 8564 8574
1189 1123 2815
1421 2924 1400
1741 0 204
1661 1313 1421
0 1206 1233
889 0 97
3877 3799 954
355 359 0
1697 3273 1418
1453 1418 2966
1488 200 0
3080 1320 199
1457 1412 2954
1681 1345 0
1447 0 135
3354 191 1457
44 128 1252
213 318 3151
16 462 486
3086 1312 215
4575 1563 2878
1703 315 0
385 1677 0
3050 1540 4684
0 206 319
1461 1408 2938
1486 208 0
4966 1745 3215
3147 3207 3480
83 0 1576
224 1432 1266
1449 0 149
1488 0 1763
0 515 2201
1439 0 1471
0 83 219
938 2346 2401
408 1673 0
3062 246 4680
96 2713 2031
330 0 159
1465 1424 2942
151 1205 1742
4972 1641 3217
3151 3209 3476
81 0 1574
142 1434 1256
1486 0 1765
1288 1545 146
1672 1414 1608
498 0 1138
258 0 882
1455 1139 3337
1703 0 332
1723 0 341
1238 0 253
4387 2736 2617
227 1339 1658
1725 0 1323
1701 0 69
1717 0 275
0 271 288
96 2031 886
1406 2950 1331
1391 2918 244
1330 160 1678
1124 256 1609
255 0 1415
1194 298 1246
240 1228 1089
4177 1151 158
2030 0 2046
2079 1817 3640
3068 1332 1354
3622 1935 114
0 1374 1276
693 716 703
366 2191 3835
4128 2213 4487
7028 5820 5449
2364 0 2350
4796 6014 27309
250 289 3351
276 1209 0
2329 710 1107
3428 3234 1554
3060 249 1356
285 2183 272
1279 1272 2934
4666 382 1208
5044 3464 1654
0 750 751
0 394 2036
1254 3138 1255
367 364 0
1502 1165 0
0 1303 276
1142 1671 0
295 289 1308
250 1740 1254
271 0 287
1262 3029 126
0 1723 1425
3084 1304 300
6608 3480 4718
1330 3098 1170
2955 287 1452
3058 1534 4686
744 927 958
166 257 2819
0 404 1333
1498 292 0
1268 1269 134
6428 4658 3372
103 0 1578
309 1762 1264
3050 162 1346
1502 0 1761
766 4477 3572
1443 0 1501
0 103 304
1286 3112 1218
3052 325 4678
4744 2885 6454
1767 1515 430
1176 1687 0
3210 1428 210
1260 1261 148
2894 1425 3401
206 0 1572
213 1764 1258
4742 3256 6452
1498 0 1759
0 1113 1500
877 2905 3568
1429 3053 1239
311 1359 1652
3430 2943 1687
0 1518 810
3885 27180 4237
1212 1371 0
1391 229 1688
874 334 2845
3052 242 1358
459 2162 968
331 0 1238
871 869 2687
860 1360 2975
461 457 864
0 1864 1933
2175 0 2152
102 0 913
3064 243 1348
401 0 403
5487 2345 2684
1026 749 2637
4136 2370 2380
859 0 850
1506 1298 1222
4135 2352 1872
2630 2304 667
870 868 0
3666 2018 2034
3936 2380 2392
364 944 0
3597 2002 2018
1850 3443 196
0 2550 2580
3620 1973 1784
3844 2198 2212
196 3519 1881
633 111 0
2376 0 2364
2427 0 2458
3845 2230 2244
1040 353 283
1197 1087 0
0 266 2255
1203 283 717
49 717 1086
2987 49 2775
5254 3666 3680
746 2604 739
0 1134 390
0 763 2139
810 3016 2972
958 2296 393
5602 4063 4049
1264 3146 1265
0 1727 1409
735 742 2706
3983 2285 2444
1327 1564 0
3107 391 278
2239 2207 736
0 1049 1134
1266 3144 211
1108 406 0
0 1964 2052
1735 0 121
1812 2168 1804
1048 372 3268
382 1379 1326
1612 808 757
375 2742 750
281 794 811
0 770 1518
0 1924 1789
0 2074 2123
0 1669 1567
747 2757 758
6125 7342 6132
802 342 2138
1216 739 0
2730 342 808
299 1223 1450
5035 4664 4709
2708 757 386
1322 1613 0
1256 3140 226
0 420 826
5833 4212 2783
2902 4741 2162
0 2179 2187
6317 6269 4567
448 776 0
1567 1381 0
1286 450 1690
1366 3020 430
835 439 2595
1381 1219 0
2053 409 825
2691 825 1120
3120 1270 1507
1172 1190 1698
4224 2726 2108
1589 3113 1507
1369 5119 6343
1699 452 0
4663 3473 1159
2398 454 681
417 313 0
0 94 2578
0 1368 778
0 2269 2287
836 0 831
5194 462 3615
1012 0 975
4262 5643 2316
1548 1664 0
0 776 418
838 1728 451
1121 3246 2928
0 926 735
447 448 0
1181 3775 2125
2902 459 1362
2584 4202 2608
1213 443 1060
1243 414 443
2045 3683 2029
416 0 1395
440 1114 0
2909 1509 427
2084 0 2068
0 2286 429
0 2348 2362
2646 2336 2174
969 337 0
2134 0 2116
333 0 445
6060 7845 6288
0 337 27138
207 1779 435
97 0 885
3717 3673 1907
889 487 1101
471 0 1816
3071 4471 3294
898 899 1101
1520 0 471
1830 99 0
469 466 3100
1002 1847 0
476 0 474
473 874 2224
5226 1665 3656
1064 473 895
1664 1786 0
2372 2389 4002
499 3187 1800
1882 2055 1966
1063 893 1480
2686 1238 2816
